ticker,beta_fx,beta_rate,S_fx,S_rate,MSI_raw,r2,n_obs,MSI_0_100,date
KIMBERA.MX,-0.40115343487949845,-12.348392074938694,0.014802681725413365,0.011765327899880652,0.026568009625294015,0.217910182319365,36,32.65992506647141,2019-09-30
CEMEXCPO.MX,0.35717366433321696,-9.175333362079481,0.013179815038633351,0.008742094107512812,0.02192190914614616,0.5281592900951388,36,25.734673459634234,2019-09-30
ALFAA.MX,-0.5175303627170985,2.0234346945573165,0.019097025169035796,0.0019278925159638546,0.02102491768499965,0.45518313217634676,36,24.397661575043347,2019-09-30
GFINBURO.MX,-0.3244169169872056,-0.7683903516938511,0.011971081264563987,0.0007321086330851423,0.012703189897649129,0.3092183385420514,36,11.993698511898229,2019-09-30
WALMEX.MX,-0.07214436037390826,8.706196181420943,0.0026621484749825984,0.008295108562595162,0.01095725703757776,0.24737391414826404,36,9.391295830573373,2019-09-30
BIMBOA.MX,-0.08257721251808472,-3.1851672706655654,0.003047123839396294,0.0030347706104508617,0.006081894449847155,0.2902913444401165,36,2.1243172651877704,2019-09-30
FEMSAUBD.MX,0.07904207930092783,1.8262613008986055,0.0029166763663833074,0.0017400292204474217,0.004656705586830729,0.5691044134704795,36,0.0,2019-09-30
PE&OLES.MX,1.2814929301533522,-15.368668765477233,0.04739288869962918,0.016707228271100032,0.06410011697072922,0.448872772583934,36,100.0,2019-10-31
GMEXICOB.MX,0.752277449046503,-4.967279090205455,0.027821145614619538,0.005399912439569558,0.033221058054189095,0.3665464361163381,36,47.771650987146,2019-10-31
ALFAA.MX,-0.5287697545387893,5.408106774833771,0.019555258975629496,0.00587913473706938,0.025434393712698875,0.4718924705599047,36,34.60141079386541,2019-10-31
KIMBERA.MX,-0.40411346448811236,-7.131440553175792,0.014945150296080671,0.007752565107742308,0.02269771540382298,0.21852969749241125,36,29.97263663859746,2019-10-31
CEMEXCPO.MX,0.43300913430904087,-3.5432365738276532,0.01601378612816491,0.0038518405960069344,0.019865626724171845,0.517733955821891,36,25.18248690003329,2019-10-31
GFINBURO.MX,-0.29472767795517785,4.176999680683975,0.010899783923395029,0.00454080234393887,0.015440586267333897,0.29882938093869993,36,17.698043866960877,2019-10-31
WALMEX.MX,-0.11302189905744514,9.501732870331765,0.004179839120930019,0.010329301936173117,0.014509141057103136,0.2947233902893015,36,16.12261225624474,2019-10-31
FEMSAUBD.MX,0.11745901657965996,6.379092885003453,0.004343935084262674,0.006934690480915787,0.01127862556517846,0.5511149428994295,36,10.658569745762087,2019-10-31
BIMBOA.MX,-0.07709045594134337,-1.9556110277292982,0.00285100238344237,0.002125938189464216,0.004976940572906586,0.28827648764442193,36,0.0,2019-10-31
PE&OLES.MX,1.2239440976309188,-15.668119562078672,0.04177482013972677,0.016618258319860732,0.0583930784595875,0.43943816518208634,36,100.0,2019-11-30
ALFAA.MX,-0.6601086454922402,3.6307156911880263,0.022530375359048904,0.0038508878492454902,0.026381263208294394,0.4886473477440535,36,42.06722621847946,2019-11-30
GMEXICOB.MX,0.3424033492361288,-11.575137425782714,0.011686676178483983,0.012277071480556465,0.023963747659040448,0.49645450140366065,36,37.69217343472394,2019-11-30
FEMSAUBD.MX,0.3263912572793481,9.358280011248652,0.011140162442399128,0.009925780438446365,0.02106594288084549,0.5896307771751882,36,32.4479263540653,2019-11-30
CEMEXCPO.MX,0.3257231312341688,-5.351585690778497,0.011117358422655042,0.0056761140402242765,0.01679347246287932,0.531891424480067,36,24.715904278176485,2019-11-30
KIMBERA.MX,-0.3075512315529088,-5.431866919546158,0.0104971276112551,0.005761263645613159,0.01625839125686826,0.14416396743060655,36,23.747551242922427,2019-11-30
WALMEX.MX,-0.09256566377865239,10.17304387295721,0.0031593877228155032,0.010789952828114022,0.013949340550929525,0.2749214943041426,36,19.568790646339092,2019-11-30
GFINBURO.MX,-0.2508940964561513,4.951337961662534,0.008563345151026292,0.005251594676044477,0.01381493982707077,0.2699803637259339,36,19.325561492657553,2019-11-30
BIMBOA.MX,-0.051543316999090844,-1.2982762666068188,0.0017592411297294758,0.0013770057270455342,0.00313624685677501,0.2571155411553392,36,0.0,2019-11-30
PE&OLES.MX,1.285130009827413,-16.006473613653164,0.044230375885771764,0.01705926042740174,0.0612896363131735,0.46941477778068896,36,100.0,2019-12-31
ALFAA.MX,-0.6581965442621096,3.1687239300855508,0.022653179317895445,0.003377139028284201,0.026030318346179644,0.49953241190554964,36,38.306430706148845,2019-12-31
GMEXICOB.MX,0.3542044945470257,-11.492947045125717,0.01219067161644501,0.012248867642770554,0.024439539259215562,0.49769759592963436,36,35.52302916886734,2019-12-31
FEMSAUBD.MX,0.33558529401988163,9.17372240673441,0.011549853775673602,0.009777101652901523,0.021326955428575125,0.6042483486637839,36,30.07691116912918,2019-12-31
KIMBERA.MX,-0.3287528994989416,-5.5791829957546515,0.011314702953927834,0.005946140167658564,0.0172608431215864,0.1538283587484901,36,22.962395182103776,2019-12-31
CEMEXCPO.MX,0.3054774481312609,-5.405624932225312,0.010513630723856904,0.005761166745249204,0.01627479746910611,0.5333603206080693,36,21.237101577583726,2019-12-31
GFINBURO.MX,-0.27971718364455256,5.612425941347582,0.009627038571739143,0.00598156958702549,0.015608608158764633,0.2910489737555825,36,20.071463705097138,2019-12-31
WALMEX.MX,-0.06332776388161926,10.440891157677061,0.00217955442567681,0.011127615341897785,0.013307169767574595,0.2757684928123427,36,16.04461471739628,2019-12-31
BIMBOA.MX,-0.0673047480577863,-1.7084946103672651,0.0023164304644110218,0.00182086668185345,0.004137297146264472,0.26314231714401815,36,0.0,2019-12-31
PE&OLES.MX,1.1859951366010137,-16.21366205137171,0.04080547914228455,0.017290351004804017,0.058095830147088565,0.4683546147724925,36,100.0,2020-01-31
ALFAA.MX,-0.6818874659247272,3.6200851377326835,0.023461095167658663,0.0038604815186324254,0.027321576686291087,0.4512868664636134,36,43.63205711495855,2020-01-31
GMEXICOB.MX,0.32458490730684925,-11.350699587362447,0.011167704028676603,0.012104457302351199,0.023272161331027802,0.47742801319305894,36,36.21490843403078,2020-01-31
FEMSAUBD.MX,0.35441350101026425,9.515315126828893,0.012193989905106681,0.010147191790658656,0.022341181695765336,0.5800683523147196,36,34.50967106817686,2020-01-31
KIMBERA.MX,-0.3251000454243598,-5.583066732822406,0.011185427927418478,0.005953817415700782,0.01713924534311926,0.15521215013098277,36,24.981496758730053,2020-01-31
GFINBURO.MX,-0.26703550050970903,5.983064626949089,0.009187652807352273,0.006380377681279259,0.015568030488631531,0.27570005165063505,36,22.10356669648776,2020-01-31
CEMEXCPO.MX,0.24303382562016906,-5.854735399698464,0.008361848540656951,0.006243526587657825,0.014605375128314776,0.5356849676275571,36,20.340310199057598,2020-01-31
WALMEX.MX,-0.04456638800429891,10.509084735738718,0.0015333560484642756,0.011206953940721725,0.012740309989186,0.28842805543265304,36,16.924146574707944,2020-01-31
BIMBOA.MX,-0.05439569488675011,-1.5275372829478373,0.0018715442623927693,0.0016289753487774377,0.003500519611170207,0.2628855487068913,36,0.0,2020-01-31
PE&OLES.MX,1.1969062057178845,-12.628048339949224,0.04136185114345622,0.014947047051249333,0.05630889819470555,0.4734145034596803,36,100.0,2020-02-29
ALFAA.MX,-0.7374780535386692,4.126730970232252,0.025485253001706013,0.0048845585888973005,0.030369811590603313,0.49114327122317414,36,49.253476901548865,2020-02-29
FEMSAUBD.MX,0.39446855328640584,9.41944015255393,0.013631769560440042,0.011149214143506905,0.02478098370394695,0.6298486140239288,36,38.319646124384114,2020-02-29
GMEXICOB.MX,0.30677388953921947,-9.216467004589113,0.0106012784403685,0.010908967265200886,0.021510245705569385,0.48595452086290736,36,31.92086331769116,2020-02-29
KIMBERA.MX,-0.3411553073665867,-3.0101189813763725,0.011789407534764497,0.003562893396769517,0.015352300931534014,0.1662330486310304,36,19.873627750608712,2020-02-29
GFINBURO.MX,-0.32020648587846734,1.8392158440213189,0.011065472750331885,0.002176967098789269,0.013242439849121154,0.27225934870227453,36,15.745952948973457,2020-02-29
WALMEX.MX,0.015446403250940322,6.79955188170422,0.0005337860468222695,0.008048212927861866,0.008581998974684136,0.26618599180749425,36,6.628393256405813,2020-02-29
BIMBOA.MX,-0.04888821006637478,3.9898213760897443,0.0016894447182037838,0.004722507091284508,0.0064119518094882914,0.32197558522620584,36,2.3829720403818233,2020-02-29
CEMEXCPO.MX,0.1286459111455414,-0.6321521616229228,0.004445655809616853,0.000748239779335909,0.005193895588952762,0.5749123055308272,36,0.0,2020-02-29
ALFAA.MX,-1.0194832827595828,18.453116468587588,0.04749063222042824,0.04281402508868227,0.09030465730911051,0.8067284486222498,36,100.00000000000001,2020-03-31
PE&OLES.MX,1.1530476248841692,-5.795248724835076,0.053712465532331624,0.013445854781364957,0.06715832031369658,0.47863773524242514,36,71.3667926489932,2020-03-31
BIMBOA.MX,0.20699528855450539,-12.350963018583027,0.009642470147714674,0.028656104861591154,0.03829857500930583,0.27966439250304875,36,35.665805855204084,2020-03-31
GMEXICOB.MX,0.2363798341274479,-11.271701343033673,0.01101129165795234,0.026152054310949392,0.03716334596890173,0.5085754791077057,36,34.261469241976016,2020-03-31
FEMSAUBD.MX,0.4733495007188164,5.205994236324793,0.02205005950613695,0.012078695120413178,0.03412875462655013,0.6622648276440279,36,30.50752393528065,2020-03-31
KIMBERA.MX,-0.24804183205397484,-5.586788936846338,0.011554542993064909,0.012962196500221818,0.024516739493286727,0.14802653457162662,36,18.616967670318413,2020-03-31
GFINBURO.MX,-0.2922945406392572,2.5841145534095027,0.013615968760138555,0.005995537150054718,0.019611505910193273,0.43321723308694726,36,12.548941860547076,2020-03-31
WALMEX.MX,0.24628815655810765,-2.0248021918903953,0.011472851454403509,0.0046978477587124624,0.016170699213115973,0.20247527325818548,36,8.292487302244067,2020-03-31
CEMEXCPO.MX,0.11411064316966207,-1.7893867222866877,0.005315620843274691,0.004151648213555172,0.009467269056829862,0.6448811227290433,36,0.0,2020-03-31
ALFAA.MX,-0.752240682090324,19.108259293154934,0.03506674429642826,0.04436387094945819,0.07943061524588646,0.7003171267884882,36,100.0,2020-04-30
PE&OLES.MX,1.2323377652454695,-5.429702955154125,0.05744713670711293,0.012606205384843177,0.0700533420919561,0.5175746807779718,36,86.82317647603219,2020-04-30
GMEXICOB.MX,0.30843625899283994,-11.014344814853224,0.014378184646692832,0.025572134251602156,0.039950318898294986,0.5394129159565427,36,44.52279579505284,2020-04-30
BIMBOA.MX,0.2186855811149025,-12.321116238060673,0.010194332129130068,0.02860608087594918,0.03880041300507925,0.2869711278804069,36,42.90696283643593,2020-04-30
FEMSAUBD.MX,0.4943016220976126,5.248480538714007,0.023042556724318982,0.01218545916339231,0.035228015887711295,0.678793734034672,36,37.88707639393011,2020-04-30
KIMBERA.MX,-0.2904959488545463,-5.6480268013878785,0.013541872169587767,0.013113090433392484,0.026654962602980253,0.12443801010902844,36,25.840332277584796,2020-04-30
GFINBURO.MX,-0.4234469121979957,2.2753543483083343,0.019739566001531764,0.005282717024297448,0.025022283025829213,0.3131589558993896,36,23.546111952959986,2020-04-30
WALMEX.MX,0.2448182442542442,-2.0275667669800432,0.011412542520976381,0.004707425674505864,0.016119968195482247,0.20922534205381216,36,11.036693751239289,2020-04-30
CEMEXCPO.MX,0.08275186395711703,-1.898652175922198,0.003857593084933165,0.004408123148124449,0.008265716233057614,0.6424534949607502,36,0.0,2020-04-30
ALFAA.MX,-0.9830786039133961,17.619510423770002,0.04733511591970103,0.040548078813667406,0.08788319473336843,0.6944597908665717,36,100.0,2020-05-31
PE&OLES.MX,0.8214635270158919,-6.835857258008056,0.039553369507093025,0.01573147449561106,0.05528484400270409,0.43318566207767983,36,59.73014014933233,2020-05-31
GMEXICOB.MX,0.38049145751371233,-9.8083715043299,0.018320617676116376,0.022572172053927093,0.04089278973004347,0.5435270901517577,36,41.951142269600204,2020-05-31
BIMBOA.MX,0.18742081828893375,-12.01642762874762,0.009024289740572403,0.027653609142956816,0.03667789888352922,0.2710178278594918,36,36.74434315643747,2020-05-31
FEMSAUBD.MX,0.49793686355861727,4.666804456222095,0.023975599777488275,0.010739796415885811,0.03471539619337409,0.699873925579496,36,34.3199963254561,2020-05-31
GFINBURO.MX,-0.48183196077095913,2.041332292090842,0.023200150655419426,0.00469775269992282,0.027897903355342247,0.32391933525417893,36,25.898113777201257,2020-05-31
KIMBERA.MX,-0.2794571101596107,-4.511082686661146,0.013455826066534107,0.010381431260822095,0.023837257327356202,0.12483662654667871,36,20.88185857456157,2020-05-31
WALMEX.MX,0.30777145760902214,-1.7364397067353066,0.01481915847288831,0.003996098211043224,0.018815256683931535,0.22561638182598176,36,14.678009068444155,2020-05-31
CEMEXCPO.MX,-0.04565224022953096,-2.0576457956656995,0.002198149847485904,0.004735295242977137,0.0069334450904630415,0.6343979903263015,36,0.0,2020-05-31
ALFAA.MX,-0.926359415492465,17.692367315646415,0.04456695439352228,0.040677507684869066,0.08524446207839134,0.7055743413049016,36,100.0,2020-06-30
PE&OLES.MX,0.8176678419158088,-6.8519555313722185,0.03933782591321656,0.015753712819272375,0.05509153873248893,0.44927470345012244,36,59.00318762499763,2020-06-30
GMEXICOB.MX,0.40729734839177145,-9.72912172023938,0.019594988777362172,0.022368765947566153,0.041963754724928325,0.56471683301328,36,41.154261612632844,2020-06-30
BIMBOA.MX,0.3109430476610522,-11.443450966588706,0.014959403868881664,0.02631027585681951,0.04126967972570117,0.3046158923016302,36,40.2105765778164,2020-06-30
FEMSAUBD.MX,0.3599349061664066,4.135413229353519,0.0173163917584054,0.009507959020745149,0.02682435077915055,0.5756906372893957,36,20.570277236910055,2020-06-30
GFINBURO.MX,-0.4083398420871782,2.3180962920674864,0.019645142927254448,0.005329664371791078,0.024974807299045526,0.3203627439857373,36,18.05558285177745,2020-06-30
KIMBERA.MX,-0.20272546162828523,-4.1705883499088205,0.009753078828470145,0.009588832100711056,0.0193419109291812,0.11551426155017575,36,10.396929229572635,2020-06-30
WALMEX.MX,0.23568658802741854,-2.062298291044072,0.011338831606951238,0.004741544932104671,0.016080376539055908,0.20671251642302957,36,5.962449961586332,2020-06-30
CEMEXCPO.MX,0.19592064676702162,-0.9870265392822404,0.009425700633240084,0.002269327723108948,0.011695028356349032,0.6280162878567817,36,0.0,2020-06-30
ALFAA.MX,-0.8297112397134964,18.6566600835929,0.04048294763027193,0.04281818590267353,0.08330113353294546,0.7119552228931666,36,100.0,2020-07-31
PE&OLES.MX,0.28630628745626924,-11.377241807467264,0.013969344859438081,0.026111471859865003,0.04008081671930308,0.29834743091269167,36,42.73740533714243,2020-07-31
GMEXICOB.MX,0.3116417774191167,-10.664648104550174,0.015205504217370122,0.024476025348653098,0.03968152956602322,0.5517676721408117,36,42.20838981624893,2020-07-31
BIMBOA.MX,0.22745177199184763,-12.127963874245722,0.011097738265107824,0.02783442531844401,0.03893216358355184,0.2852044611900203,36,41.21555487953584,2020-07-31
FEMSAUBD.MX,0.3694343406281352,4.227466172376961,0.018025296450891938,0.0097022956764532,0.027727592127345137,0.5817311078946363,36,26.37061895659351,2020-07-31
GFINBURO.MX,-0.4092545794134637,2.2696477894526783,0.019968190031468266,0.0052089817012768045,0.02517717173274507,0.3154688480154184,36,22.991567157746665,2020-07-31
KIMBERA.MX,-0.21249294972652127,-4.152504070992732,0.010367873235694866,0.009530253029037027,0.01989812626473189,0.1389283365880304,36,15.997360193807518,2020-07-31
WALMEX.MX,0.2907085355993738,-1.5367252187619043,0.014184137636132662,0.00352687918434767,0.017711016820480333,0.23379747645648896,36,13.099659047157127,2020-07-31
CEMEXCPO.MX,0.06158580733765234,-2.0996665303124367,0.0030048707235532965,0.004818864224663824,0.00782373494821712,0.6052040402374723,36,0.0,2020-07-31
